x,y,cell_number,p_stat, vel_u, vel_v
1.214286,0.800505,5900,101301.422346,8.802414,0.118317
1.214286,0.805556,5901,101301.462274,8.800171,0.116426
1.214286,0.810606,5902,101301.501421,8.797969,0.114438
1.214286,0.815657,5903,101301.539764,8.795809,0.112358
1.214286,0.820707,5904,101301.577283,8.793695,0.110187
1.214286,0.825758,5905,101301.613956,8.791629,0.107928
1.214286,0.830808,5906,101301.649766,8.789613,0.105583
1.214286,0.835859,5907,101301.684695,8.787650,0.103155
1.214286,0.840909,5908,101301.718724,8.785741,0.100647
1.214286,0.845960,5909,101301.751838,8.783889,0.098061
1.214286,0.851010,5910,101301.784022,8.782095,0.095400
1.214286,0.856061,5911,101301.815261,8.780362,0.092665
1.214286,0.861111,5912,101301.845540,8.778691,0.089861
1.214286,0.866162,5913,101301.874848,8.777084,0.086989
1.214286,0.871212,5914,101301.903171,8.775542,0.084051
1.214286,0.876263,5915,101301.930497,8.774066,0.081051
1.214286,0.881313,5916,101301.956816,8.772658,0.077991
1.214286,0.886364,5917,101301.982118,8.771320,0.074873
1.214286,0.891414,5918,101302.006391,8.770051,0.071700
1.214286,0.896465,5919,101302.029628,8.768854,0.068474
1.214286,0.901515,5920,101302.051819,8.767729,0.065197
1.214286,0.906566,5921,101302.072957,8.766678,0.061873
1.214286,0.911616,5922,101302.093033,8.765700,0.058503
1.214286,0.916667,5923,101302.112040,8.764798,0.055090
1.214286,0.921717,5924,101302.129972,8.763971,0.051636
1.214286,0.926768,5925,101302.146824,8.763220,0.048145
1.214286,0.931818,5926,101302.162586,8.762547,0.044616
1.214286,0.936869,5927,101302.177259,8.761951,0.041057
1.214286,0.941919,5928,101302.190830,8.761433,0.037460
1.214286,0.946970,5929,101302.203306,8.760992,0.033848
1.214286,0.952020,5930,101302.214663,8.760628,0.030183
1.214286,0.957071,5931,101302.224933,8.760333,0.026541
1.214286,0.962121,5932,101302.234054,8.760091,0.022799
1.214286,0.967172,5933,101302.242110,8.759834,0.019163
1.214286,0.972222,5934,101302.248977,8.759360,0.015319
1.214286,0.977273,5935,101302.254810,8.757952,0.011731
1.214286,0.982323,5936,101302.259422,8.752684,0.007767
1.214286,0.987374,5937,101302.262990,8.734449,0.004263
1.214286,0.992424,5938,101302.265367,8.557029,0.000253
1.214286,0.997475,5939,101302.266491,8.195694,-0.000731
1.234694,0.502525,5940,101299.389850,7.840047,0.246546
1.234694,0.507576,5941,101299.445947,8.556205,-0.201115
1.234694,0.512626,5942,101299.359230,8.751034,0.186753
1.234694,0.517677,5943,101299.464545,8.805028,-0.098653
1.234694,0.522727,5944,101299.385227,8.826640,0.102386
1.234694,0.527778,5945,101299.458576,8.830222,-0.013928
1.234694,0.532828,5946,101299.429369,8.837823,0.056069
1.234694,0.537879,5947,101299.464438,8.840026,0.027663
1.234694,0.542929,5948,101299.468520,8.844238,0.045646
1.234694,0.547980,5949,101299.489157,8.846877,0.044131
1.234694,0.553030,5950,101299.505596,8.849730,0.049666
1.234694,0.558081,5951,101299.525561,8.852119,0.052944
1.234694,0.563131,5952,101299.546589,8.854310,0.056675
1.234694,0.568182,5953,101299.569211,8.856243,0.060268
1.234694,0.573232,5954,101299.593315,8.857948,0.063760
1.234694,0.578283,5955,101299.618826,8.859433,0.067188
1.234694,0.583333,5956,101299.645716,8.860706,0.070518
1.234694,0.588384,5957,101299.673924,8.861777,0.073758
1.234694,0.593434,5958,101299.703398,8.862653,0.076900
1.234694,0.598485,5959,101299.734083,8.863342,0.079942
1.234694,0.603535,5960,101299.765922,8.863851,0.082880
1.234694,0.608586,5961,101299.798858,8.864187,0.085711
1.234694,0.613636,5962,101299.832834,8.864357,0.088432
1.234694,0.618687,5963,101299.867791,8.864368,0.091040
1.234694,0.623737,5964,101299.903670,8.864225,0.093534
1.234694,0.628788,5965,101299.940412,8.863937,0.095910
1.234694,0.633838,5966,101299.977959,8.863508,0.098167
1.234694,0.638889,5967,101300.016252,8.862946,0.100304
1.234694,0.643939,5968,101300.055232,8.862256,0.102318
1.234694,0.648990,5969,101300.094841,8.861445,0.104210
1.234694,0.654040,5970,101300.135022,8.860518,0.105977
1.234694,0.659091,5971,101300.175718,8.859483,0.107619
1.234694,0.664141,5972,101300.216873,8.858345,0.109136
1.234694,0.669192,5973,101300.258431,8.857112,0.110527
1.234694,0.674242,5974,101300.300339,8.855788,0.111791
1.234694,0.679293,5975,101300.342542,8.854382,0.112930
1.234694,0.684343,5976,101300.384989,8.852897,0.113943
1.234694,0.689394,5977,101300.427629,8.851342,0.114831
1.234694,0.694444,5978,101300.470410,8.849721,0.115594
1.234694,0.699495,5979,101300.513285,8.848039,0.116232
1.234694,0.704545,5980,101300.556206,8.846303,0.116747
1.234694,0.709596,5981,101300.599126,8.844518,0.117140
1.234694,0.714646,5982,101300.641999,8.842688,0.117410
1.234694,0.719697,5983,101300.684783,8.840819,0.117561
1.234694,0.724747,5984,101300.727435,8.838916,0.117592
1.234694,0.729798,5985,101300.769912,8.836985,0.117505
1.234694,0.734848,5986,101300.812176,8.835028,0.117302
1.234694,0.739899,5987,101300.854187,8.833053,0.116984
1.234694,0.744949,5988,101300.895908,8.831062,0.116553
1.234694,0.750000,5989,101300.937302,8.829061,0.116010
1.234694,0.755051,5990,101300.978334,8.827053,0.115358
1.234694,0.760101,5991,101301.018972,8.825044,0.114597
1.234694,0.765152,5992,101301.059181,8.823036,0.113730
1.234694,0.770202,5993,101301.098932,8.821034,0.112759
1.234694,0.775253,5994,101301.138193,8.819041,0.111686
1.234694,0.780303,5995,101301.176935,8.817062,0.110512
1.234694,0.785354,5996,101301.215132,8.815098,0.109240
1.234694,0.790404,5997,101301.252755,8.813154,0.107872
1.234694,0.795455,5998,101301.289779,8.811232,0.106410
1.234694,0.800505,5999,101301.326180,8.809336,0.104856
1.234694,0.805556,6000,101301.361933,8.807468,0.103212
1.234694,0.810606,6001,101301.397017,8.805631,0.101481
1.234694,0.815657,6002,101301.431408,8.803828,0.099664
1.234694,0.820707,6003,101301.465088,8.802060,0.097764
1.234694,0.825758,6004,101301.498035,8.800331,0.095783
1.234694,0.830808,6005,101301.530231,8.798642,0.093723
1.234694,0.835859,6006,101301.561657,8.796996,0.091587
1.234694,0.840909,6007,101301.592297,8.795395,0.089376
1.234694,0.845960,6008,101301.622134,8.793841,0.087094
1.234694,0.851010,6009,101301.651152,8.792336,0.084742
1.234694,0.856061,6010,101301.679336,8.790881,0.082322
1.234694,0.861111,6011,101301.706671,8.789480,0.079837
1.234694,0.866162,6012,101301.733146,8.788131,0.077289
1.234694,0.871212,6013,101301.758745,8.786839,0.074681
1.234694,0.876263,6014,101301.783459,8.785603,0.072014
1.234694,0.881313,6015,101301.807274,8.784426,0.069291
1.234694,0.886364,6016,101301.830180,8.783308,0.066515
1.234694,0.891414,6017,101301.852166,8.782251,0.063686
1.234694,0.896465,6018,101301.873223,8.781256,0.060808
1.234694,0.901515,6019,101301.893342,8.780324,0.057884
1.234694,0.906566,6020,101301.912514,8.779455,0.054914
1.234694,0.911616,6021,101301.930731,8.778651,0.051901
1.234694,0.916667,6022,101301.947985,8.777913,0.048849
1.234694,0.921717,6023,101301.964268,8.777241,0.045757
1.234694,0.926768,6024,101301.979576,8.776636,0.042631
1.234694,0.931818,6025,101301.993899,8.776099,0.039469
1.234694,0.936869,6026,101302.007237,8.775630,0.036280
1.234694,0.941919,6027,101302.019576,8.775229,0.033052
1.234694,0.946970,6028,101302.030924,8.774897,0.029814
1.234694,0.952020,6029,101302.041255,8.774632,0.026522
1.234694,0.957071,6030,101302.050602,8.774427,0.023257
1.234694,0.962121,6031,101302.058902,8.774267,0.019889
1.234694,0.967172,6032,101302.066240,8.774083,0.016632
1.234694,0.972222,6033,101302.072491,8.773673,0.013166
1.234694,0.977273,6034,101302.077805,8.772321,0.009957
1.234694,0.982323,6035,101302.082007,8.767061,0.006378
1.234694,0.987374,6036,101302.085256,8.748805,0.003246
1.234694,0.992424,6037,101302.087440,8.566191,-0.000354
1.234694,0.997475,6038,101302.088433,8.193930,-0.000927
1.255102,0.502525,6039,101299.553607,7.806015,0.235238
1.255102,0.507576,6040,101299.603565,8.532625,-0.193868
1.255102,0.512626,6041,101299.524931,8.733831,0.180945
1.255102,0.517677,6042,101299.621523,8.789681,-0.100272
1.255102,0.522727,6043,101299.545788,8.811274,0.101414
1.255102,0.527778,6044,101299.616181,8.815294,-0.019827
1.255102,0.532828,6045,101299.584596,8.823029,0.054551
1.255102,0.537879,6046,101299.619150,8.825329,0.021579
1.255102,0.542929,6047,101299.619613,8.829805,0.041667
1.255102,0.547980,6048,101299.638690,8.832579,0.038150
1.255102,0.553030,6049,101299.651890,8.835691,0.043866
1.255102,0.558081,6050,101299.669116,8.838302,0.046350
1.255102,0.563131,6051,101299.686871,8.840760,0.049684
1.255102,0.568182,6052,101299.706115,8.842970,0.052768
1.255102,0.573232,6053,101299.726607,8.844972,0.055798
1.255102,0.578283,6054,101299.748319,8.846771,0.058774
1.255102,0.583333,6055,101299.771228,8.848375,0.061665
1.255102,0.588384,6056,101299.795282,8.849792,0.064485
1.255102,0.593434,6057,101299.820442,8.851028,0.067223
1.255102,0.598485,6058,101299.846663,8.852091,0.069878
1.255102,0.603535,6059,101299.873901,8.852987,0.072446
1.255102,0.608586,6060,101299.902108,8.853722,0.074924
1.255102,0.613636,6061,101299.931239,8.854301,0.077311
1.255102,0.618687,6062,101299.961245,8.854730,0.079603
1.255102,0.623737,6063,101299.992079,8.855016,0.081798
1.255102,0.628788,6064,101300.023692,8.855163,0.083894
1.255102,0.633838,6065,101300.056037,8.855178,0.085889
1.255102,0.638889,6066,101300.089063,8.855065,0.087783
1.255102,0.643939,6067,101300.122723,8.854830,0.089572
1.255102,0.648990,6068,101300.156968,8.854478,0.091256
1.255102,0.654040,6069,101300.191750,8.854015,0.092835
1.255102,0.659091,6070,101300.227020,8.853446,0.094306
1.255102,0.664141,6071,101300.262731,8.852778,0.095670
1.255102,0.669192,6072,101300.298837,8.852015,0.096925
1.255102,0.674242,6073,101300.335289,8.851163,0.098071
1.255102,0.679293,6074,101300.372044,8.850228,0.099109
1.255102,0.684343,6075,101300.409054,8.849215,0.100038
1.255102,0.689394,6076,101300.446277,8.848130,0.100857
1.255102,0.694444,6077,101300.483667,8.846978,0.101568
1.255102,0.699495,6078,101300.521183,8.845763,0.102170
1.255102,0.704545,6079,101300.558783,8.844491,0.102665
1.255102,0.709596,6080,101300.596425,8.843167,0.103052
1.255102,0.714646,6081,101300.634069,8.841795,0.103332
1.255102,0.719697,6082,101300.671676,8.840380,0.103506
1.255102,0.724747,6083,101300.709208,8.838926,0.103575
1.255102,0.729798,6084,101300.746627,8.837439,0.103540
1.255102,0.734848,6085,101300.783898,8.835922,0.103401
1.255102,0.739899,6086,101300.820985,8.834380,0.103161
1.255102,0.744949,6087,101300.857854,8.832818,0.102820
1.255102,0.750000,6088,101300.894472,8.831239,0.102379
1.255102,0.755051,6089,101300.930806,8.829647,0.101841
1.255102,0.760101,6090,101300.966826,8.828047,0.101206
1.255102,0.765152,6091,101301.002501,8.826442,0.100475
1.255102,0.770202,6092,101301.037802,8.824835,0.099651
1.255102,0.775253,6093,101301.072700,8.823231,0.098735
1.255102,0.780303,6094,101301.107169,8.821632,0.097729
1.255102,0.785354,6095,101301.141182,8.820042,0.096634
1.255102,0.790404,6096,101301.174714,8.818463,0.095452
1.255102,0.795455,6097,101301.207740,8.816899,0.094185
1.255102,0.800505,6098,101301.240236,8.815353,0.092834
1.255102,0.805556,6099,101301.272181,8.813827,0.091402
1.255102,0.810606,6100,101301.303552,8.812323,0.089890
1.255102,0.815657,6101,101301.334328,8.810845,0.088300
1.255102,0.820707,6102,101301.364488,8.809395,0.086635
1.255102,0.825758,6103,101301.394015,8.807974,0.084895
1.255102,0.830808,6104,101301.422889,8.806586,0.083084
1.255102,0.835859,6105,101301.451091,8.805232,0.081202
1.255102,0.840909,6106,101301.478607,8.803914,0.079252
1.255102,0.845960,6107,101301.505418,8.802635,0.077236
1.255102,0.851010,6108,101301.531510,8.801395,0.075156
1.255102,0.856061,6109,101301.556867,8.800199,0.073014
1.255102,0.861111,6110,101301.581475,8.799045,0.070812
1.255102,0.866162,6111,101301.605322,8.797938,0.068551
1.255102,0.871212,6112,101301.628393,8.796877,0.066235
1.255102,0.876263,6113,101301.650677,8.795864,0.063864
1.255102,0.881313,6114,101301.672161,8.794901,0.061442
1.255102,0.886364,6115,101301.692836,8.793989,0.058969
1.255102,0.891414,6116,101301.712690,8.793128,0.056449
1.255102,0.896465,6117,101301.731713,8.792321,0.053883
1.255102,0.901515,6118,101301.749897,8.791568,0.051273
1.255102,0.906566,6119,101301.767231,8.790871,0.048621
1.255102,0.911616,6120,101301.783708,8.790229,0.045930
1.255102,0.916667,6121,101301.799320,8.789644,0.043201
1.255102,0.921717,6122,101301.814060,8.789117,0.040436
1.255102,0.926768,6123,101301.827920,8.788648,0.037638
1.255102,0.931818,6124,101301.840893,8.788239,0.034807
1.255102,0.936869,6125,101301.852978,8.787889,0.031951
1.255102,0.941919,6126,101301.864160,8.787599,0.029058
1.255102,0.946970,6127,101301.874448,8.787368,0.026157
1.255102,0.952020,6128,101301.883814,8.787197,0.023202
1.255102,0.957071,6129,101301.892294,8.787077,0.020278
1.255102,0.962121,6130,101301.899821,8.786993,0.017249
1.255102,0.967172,6131,101301.906482,8.786877,0.014336
1.255102,0.972222,6132,101301.912153,8.786527,0.011212
1.255102,0.977273,6133,101301.916979,8.785227,0.008346
1.255102,0.982323,6134,101301.920796,8.779970,0.005116
1.255102,0.987374,6135,101301.923742,8.761679,0.002320
1.255102,0.992424,6136,101301.925742,8.573738,-0.000905
1.255102,0.997475,6137,101301.926625,8.190637,-0.001101
1.275510,0.502525,6138,101299.691889,7.774403,0.225018
1.275510,0.507576,6139,101299.736644,8.511345,-0.187131
1.275510,0.512626,6140,101299.665032,8.718878,0.175519
1.275510,0.517677,6141,101299.753899,8.776457,-0.101345
1.275510,0.522727,6142,101299.681710,8.798027,0.100507
1.275510,0.527778,6143,101299.749224,8.802459,-0.024968
1.275510,0.532828,6144,101299.715897,8.810282,0.053489
1.275510,0.537879,6145,101299.750049,8.812663,0.016147
1.275510,0.542929,6146,101299.747397,8.817363,0.038479
1.275510,0.547980,6147,101299.765360,8.820234,0.032917
1.275510,0.553030,6148,101299.775765,8.823567,0.038994
1.275510,0.558081,6149,101299.790813,8.826354,0.040687
1.275510,0.563131,6150,101299.805828,8.829034,0.043729
1.275510,0.568182,6151,101299.822297,8.831471,0.046355
1.275510,0.573232,6152,101299.839795,8.833719,0.048991
1.275510,0.578283,6153,101299.858358,8.835778,0.051573
1.275510,0.583333,6154,101299.877959,8.837656,0.054085
1.275510,0.588384,6155,101299.898555,8.839360,0.056538
1.275510,0.593434,6156,101299.920118,8.840897,0.058922
1.275510,0.598485,6157,101299.942609,8.842272,0.061237
1.275510,0.603535,6158,101299.965993,8.843491,0.063480
1.275510,0.608586,6159,101299.990232,8.844560,0.065647
1.275510,0.613636,6160,101300.015288,8.845483,0.067737
1.275510,0.618687,6161,101300.041123,8.846266,0.069747
1.275510,0.623737,6162,101300.067696,8.846913,0.071675
1.275510,0.628788,6163,101300.094968,8.847429,0.073519
1.275510,0.633838,6164,101300.122899,8.847820,0.075278
1.275510,0.638889,6165,101300.151448,8.848089,0.076950
1.275510,0.643939,6166,101300.180574,8.848242,0.078534
1.275510,0.648990,6167,101300.210238,8.848283,0.080027
1.275510,0.654040,6168,101300.240398,8.848217,0.081430
1.275510,0.659091,6169,101300.271013,8.848049,0.082741
1.275510,0.664141,6170,101300.302044,8.847783,0.083960
1.275510,0.669192,6171,101300.333450,8.847426,0.085085
1.275510,0.674242,6172,101300.365191,8.846981,0.086116
1.275510,0.679293,6173,101300.397229,8.846455,0.087053
1.275510,0.684343,6174,101300.429523,8.845851,0.087895
1.275510,0.689394,6175,101300.462036,8.845175,0.088643
1.275510,0.694444,6176,101300.494730,8.844431,0.089296
1.275510,0.699495,6177,101300.527567,8.843625,0.089855
1.275510,0.704545,6178,101300.560510,8.842759,0.090319
1.275510,0.709596,6179,101300.593523,8.841839,0.090688
1.275510,0.714646,6180,101300.626572,8.840869,0.090965
1.275510,0.719697,6181,101300.659621,8.839854,0.091148
1.275510,0.724747,6182,101300.692635,8.838796,0.091238
1.275510,0.729798,6183,101300.725583,8.837702,0.091236
1.275510,0.734848,6184,101300.758431,8.836574,0.091143
1.275510,0.739899,6185,101300.791148,8.835418,0.090960
1.275510,0.744949,6186,101300.823703,8.834236,0.090688
1.275510,0.750000,6187,101300.856065,8.833033,0.090327
1.275510,0.755051,6188,101300.888206,8.831812,0.089878
1.275510,0.760101,6189,101300.920096,8.830578,0.089344
1.275510,0.765152,6190,101300.951709,8.829333,0.088724
1.275510,0.770202,6191,101300.983017,8.828081,0.088021
1.275510,0.775253,6192,101301.013994,8.826826,0.087235
1.275510,0.780303,6193,101301.044615,8.825569,0.086368
1.275510,0.785354,6194,101301.074855,8.824316,0.085422
1.275510,0.790404,6195,101301.104690,8.823067,0.084397
1.275510,0.795455,6196,101301.134099,8.821827,0.083295
1.275510,0.800505,6197,101301.163057,8.820597,0.082118
1.275510,0.805556,6198,101301.191545,8.819381,0.080867
1.275510,0.810606,6199,101301.219541,8.818181,0.079543
1.275510,0.815657,6200,101301.247025,8.816999,0.078150
1.275510,0.820707,6201,101301.273978,8.815837,0.076687
1.275510,0.825758,6202,101301.300383,8.814698,0.075157
1.275510,0.830808,6203,101301.326220,8.813584,0.073561
1.275510,0.835859,6204,101301.351472,8.812496,0.071901
1.275510,0.840909,6205,101301.376124,8.811438,0.070180
1.275510,0.845960,6206,101301.400160,8.810410,0.068397
1.275510,0.851010,6207,101301.423564,8.809416,0.066556
1.275510,0.856061,6208,101301.446322,8.808455,0.064659
1.275510,0.861111,6209,101301.468419,8.807531,0.062706
1.275510,0.866162,6210,101301.489844,8.806644,0.060699
1.275510,0.871212,6211,101301.510582,8.805797,0.058641
1.275510,0.876263,6212,101301.530623,8.804989,0.056534
1.275510,0.881313,6213,101301.549954,8.804224,0.054378
1.275510,0.886364,6214,101301.568564,8.803502,0.052177
1.275510,0.891414,6215,101301.586443,8.802824,0.049931
1.275510,0.896465,6216,101301.603582,8.802191,0.047643
1.275510,0.901515,6217,101301.619970,8.801605,0.045315
1.275510,0.906566,6218,101301.635599,8.801065,0.042948
1.275510,0.911616,6219,101301.650460,8.800574,0.040544
1.275510,0.916667,6220,101301.664546,8.800132,0.038105
1.275510,0.921717,6221,101301.677849,8.799740,0.035633
1.275510,0.926768,6222,101301.690363,8.799398,0.033131
1.275510,0.931818,6223,101301.702079,8.799108,0.030597
1.275510,0.936869,6224,101301.712995,8.798868,0.028041
1.275510,0.941919,6225,101301.723099,8.798682,0.025449
1.275510,0.946970,6226,101301.732399,8.798546,0.022852
1.275510,0.952020,6227,101301.740865,8.798462,0.020200
1.275510,0.957071,6228,101301.748534,8.798421,0.017585
1.275510,0.962121,6229,101301.755340,8.798409,0.014861
1.275510,0.967172,6230,101301.761369,8.798357,0.012259
1.275510,0.972222,6231,101301.766499,8.798062,0.009444
1.275510,0.977273,6232,101301.770870,8.796811,0.006887
1.275510,0.982323,6233,101301.774327,8.791549,0.003975
1.275510,0.987374,6234,101301.776992,8.773208,0.001483
1.275510,0.992424,6235,101301.778800,8.579816,-0.001401
1.275510,0.997475,6236,101301.779590,8.185961,-0.001257
1.295918,0.502525,6237,101299.808595,7.744861,0.215734
1.295918,0.507576,6238,101299.848904,8.492030,-0.180855
1.295918,0.512626,6239,101299.783428,8.705846,0.170442
1.295918,0.517677,6240,101299.865426,8.765044,-0.101981
1.295918,0.522727,6241,101299.796687,8.786592,0.099640
1.295918,0.527778,6242,101299.861412,8.791410,-0.029453
1.295918,0.532828,6243,101299.826853,8.799285,0.052777
1.295918,0.537879,6244,101299.860658,8.801738,0.011275
1.295918,0.542929,6245,101299.855317,8.806625,0.035943
1.295918,0.547980,6246,101299.872500,8.809567,0.028300
1.295918,0.553030,6247,101299.880462,8.813090,0.034901
1.295918,0.558081,6248,101299.893782,8.816015,0.035792
1.295918,0.563131,6249,101299.906473,8.818883,0.038641
1.295918,0.568182,6250,101299.920651,8.821505,0.040846
1.295918,0.573232,6251,101299.935642,8.823958,0.043151
1.295918,0.578283,6252,101299.951576,8.826233,0.045388
1.295918,0.583333,6253,101299.968410,8.828339,0.047570
1.295918,0.588384,6254,101299.986109,8.830283,0.049704
1.295918,0.593434,6255,101300.004652,8.832072,0.051779
1.295918,0.598485,6256,101300.024008,8.833709,0.053796
1.295918,0.603535,6257,101300.044147,8.835200,0.055752
1.295918,0.608586,6258,101300.065038,8.836551,0.057645
1.295918,0.613636,6259,101300.086651,8.837764,0.059472
1.295918,0.618687,6260,101300.108954,8.838846,0.061232
1.295918,0.623737,6261,101300.131913,8.839799,0.062922
1.295918,0.628788,6262,101300.155495,8.840629,0.064542
1.295918,0.633838,6263,101300.179669,8.841340,0.066088
1.295918,0.638889,6264,101300.204398,8.841935,0.067560
1.295918,0.643939,6265,101300.229650,8.842420,0.068957
1.295918,0.648990,6266,101300.255391,8.842797,0.070277
1.295918,0.654040,6267,101300.281585,8.843072,0.071519
1.295918,0.659091,6268,101300.308199,8.843248,0.072681
1.295918,0.664141,6269,101300.335198,8.843330,0.073765
1.295918,0.669192,6270,101300.362549,8.843322,0.074767
1.295918,0.674242,6271,101300.390217,8.843230,0.075689
1.295918,0.679293,6272,101300.418168,8.843057,0.076528
1.295918,0.684343,6273,101300.446369,8.842809,0.077286
1.295918,0.689394,6274,101300.474787,8.842489,0.077962
1.295918,0.694444,6275,101300.503388,8.842101,0.078555
1.295918,0.699495,6276,101300.532140,8.841650,0.079065
1.295918,0.704545,6277,101300.561011,8.841140,0.079493
1.295918,0.709596,6278,101300.589969,8.840574,0.079838
1.295918,0.714646,6279,101300.618983,8.839958,0.080102
1.295918,0.719697,6280,101300.648023,8.839293,0.080283
1.295918,0.724747,6281,101300.677058,8.838585,0.080383
1.295918,0.729798,6282,101300.706060,8.837838,0.080402
1.295918,0.734848,6283,101300.734997,8.837054,0.080340
1.295918,0.739899,6284,101300.763844,8.836239,0.080198
1.295918,0.744949,6285,101300.792571,8.835395,0.079977
1.295918,0.750000,6286,101300.821151,8.834526,0.079678
1.295918,0.755051,6287,101300.849559,8.833635,0.079301
1.295918,0.760101,6288,101300.877767,8.832727,0.078848
1.295918,0.765152,6289,101300.905752,8.831804,0.078318
1.295918,0.770202,6290,101300.933488,8.830869,0.077714
1.295918,0.775253,6291,101300.960952,8.829926,0.077036
1.295918,0.780303,6292,101300.988120,8.828977,0.076286
1.295918,0.785354,6293,101301.014969,8.828026,0.075464
1.295918,0.790404,6294,101301.041479,8.827074,0.074571
1.295918,0.795455,6295,101301.067626,8.826126,0.073610
1.295918,0.800505,6296,101301.093392,8.825182,0.072580
1.295918,0.805556,6297,101301.118755,8.824246,0.071484
1.295918,0.810606,6298,101301.143697,8.823319,0.070323
1.295918,0.815657,6299,101301.168199,8.822405,0.069098
1.295918,0.820707,6300,101301.192243,8.821506,0.067811
1.295918,0.825758,6301,101301.215811,8.820622,0.066463
1.295918,0.830808,6302,101301.238886,8.819757,0.065055
1.295918,0.835859,6303,101301.261452,8.818913,0.063589
1.295918,0.840909,6304,101301.283494,8.818091,0.062066
1.295918,0.845960,6305,101301.304996,8.817293,0.060489
1.295918,0.851010,6306,101301.325944,8.816521,0.058858
1.295918,0.856061,6307,101301.346325,8.815777,0.057175
1.295918,0.861111,6308,101301.366124,8.815062,0.055442
1.295918,0.866162,6309,101301.385329,8.814378,0.053660
1.295918,0.871212,6310,101301.403928,8.813726,0.051831
1.295918,0.876263,6311,101301.421908,8.813108,0.049956
1.295918,0.881313,6312,101301.439260,8.812525,0.048038
1.295918,0.886364,6313,101301.455972,8.811977,0.046077
1.295918,0.891414,6314,101301.472033,8.811467,0.044076
1.295918,0.896465,6315,101301.487435,8.810994,0.042036
1.295918,0.901515,6316,101301.502169,8.810561,0.039958
1.295918,0.906566,6317,101301.516224,8.810168,0.037845
1.295918,0.911616,6318,101301.529594,8.809816,0.035698
1.295918,0.916667,6319,101301.542270,8.809506,0.033520
1.295918,0.921717,6320,101301.554245,8.809239,0.031309
1.295918,0.926768,6321,101301.565514,8.809014,0.029072
1.295918,0.931818,6322,101301.576066,8.808834,0.026805
1.295918,0.936869,6323,101301.585902,8.808698,0.024518
1.295918,0.941919,6324,101301.595006,8.808607,0.022196
1.295918,0.946970,6325,101301.603391,8.808559,0.019873
1.295918,0.952020,6326,101301.611022,8.808557,0.017494
1.295918,0.957071,6327,101301.617941,8.808590,0.015156
1.295918,0.962121,6328,101301.624078,8.808643,0.012708
1.295918,0.967172,6329,101301.629520,8.808651,0.010385
1.295918,0.972222,6330,101301.634148,8.808408,0.007848
1.295918,0.977273,6331,101301.638095,8.807201,0.005570
1.295918,0.982323,6332,101301.641218,8.801927,0.002943
1.295918,0.987374,6333,101301.643627,8.783473,0.000729
1.295918,0.992424,6334,101301.645243,8.584615,-0.001845
1.295918,0.997475,6335,101301.645955,8.180034,-0.001396
1.316327,0.502525,6336,101299.906930,7.717099,0.207262
1.316327,0.507576,6337,101299.943409,8.474403,-0.174995
1.316327,0.512626,6338,101299.883325,8.694458,0.165683
1.316327,0.517677,6339,101299.959193,8.755182,-0.102263
1.316327,0.522727,6340,101299.893774,8.776710,0.098800
1.316327,0.527778,6341,101299.955806,8.781891,-0.033369
1.316327,0.532828,6342,101299.920426,8.789790,0.052332
1.316327,0.537879,6343,101299.953902,8.792308,0.006886
1.316327,0.542929,6344,101299.946239,8.797354,0.033945
1.316327,0.547980,6345,101299.962891,8.800344,0.024196
1.316327,0.553030,6346,101299.968696,8.804033,0.031466
1.316327,0.558081,6347,101299.980652,8.807066,0.031535
1.316327,0.563131,6348,101299.991347,8.810093,0.034285
1.316327,0.568182,6349,101300.003626,8.812867,0.036095
1.316327,0.573232,6350,101300.016502,8.815492,0.038123
1.316327,0.578283,6351,101300.030230,8.817947,0.040057
1.316327,0.583333,6352,101300.044732,8.820244,0.041953
1.316327,0.588384,6353,101300.059990,8.822390,0.043808
1.316327,0.593434,6354,101300.075984,8.824390,0.045613
1.316327,0.598485,6355,101300.092689,8.826248,0.047370
1.316327,0.603535,6356,101300.110081,8.827969,0.049074
1.316327,0.608586,6357,101300.128135,8.829558,0.050725
1.316327,0.613636,6358,101300.146825,8.831017,0.052321
1.316327,0.618687,6359,101300.166124,8.832352,0.053859
1.316327,0.623737,6360,101300.186006,8.833566,0.055339
1.316327,0.628788,6361,101300.206442,8.834663,0.056757
1.316327,0.633838,6362,101300.227405,8.835647,0.058114
1.316327,0.638889,6363,101300.248866,8.836522,0.059407
1.316327,0.643939,6364,101300.270797,8.837290,0.060635
1.316327,0.648990,6365,101300.293169,8.837956,0.061797
1.316327,0.654040,6366,101300.315954,8.838524,0.062892
1.316327,0.659091,6367,101300.339121,8.838996,0.063920
1.316327,0.664141,6368,101300.362642,8.839378,0.064878
1.316327,0.669192,6369,101300.386488,8.839673,0.065767
1.316327,0.674242,6370,101300.410629,8.839886,0.066585
1.316327,0.679293,6371,101300.435037,8.840020,0.067333
1.316327,0.684343,6372,101300.459682,8.840080,0.068010
1.316327,0.689394,6373,101300.484536,8.840070,0.068615
1.316327,0.694444,6374,101300.509570,8.839993,0.069148
1.316327,0.699495,6375,101300.534756,8.839853,0.069609
1.316327,0.704545,6376,101300.560066,8.839653,0.069998
1.316327,0.709596,6377,101300.585472,8.839398,0.070315
1.316327,0.714646,6378,101300.610948,8.839091,0.070559
1.316327,0.719697,6379,101300.636465,8.838736,0.070732
1.316327,0.724747,6380,101300.661998,8.838335,0.070833
