x,y
0.132653,0.994994
0.153061,0.016757
0.153061,0.026739
0.153061,0.036721
0.153061,0.046703
0.153061,0.056686
0.153061,0.066668
0.153061,0.076650
0.153061,0.086632
0.153061,0.096614
0.153061,0.106596
0.153061,0.116579
0.153061,0.126561
0.153061,0.136543
0.153061,0.146525
0.153061,0.156507
0.153061,0.166489
0.153061,0.176472
0.153061,0.186454
0.153061,0.196436
0.153061,0.206418
0.153061,0.216400
0.153061,0.226382
0.153061,0.236365
0.153061,0.246347
0.153061,0.256329
0.153061,0.266311
0.153061,0.276293
0.153061,0.286275
0.153061,0.296258
0.153061,0.306240
0.153061,0.316222
0.153061,0.326204
0.153061,0.336186
0.153061,0.346168
0.153061,0.356151
0.153061,0.366133
0.153061,0.376115
0.153061,0.386097
0.153061,0.396079
0.153061,0.406061
0.153061,0.416044
0.153061,0.426026
0.153061,0.436008
0.153061,0.445990
0.153061,0.455972
0.153061,0.465954
0.153061,0.475936
0.153061,0.485919
0.153061,0.495901
0.153061,0.505883
0.153061,0.515865
0.153061,0.525847
0.153061,0.535829
0.153061,0.545812
0.153061,0.555794
0.153061,0.565776
0.153061,0.575758
0.153061,0.585740
0.153061,0.595722
0.153061,0.605705
0.153061,0.615687
0.153061,0.625669
0.153061,0.635651
0.153061,0.645633
