x,y,cell_number,p_stat, vel_u, vel_v
0.826531,0.617613,4001,101320.805166,6.589661,2.223383
0.826531,0.624263,4002,101320.725683,6.614973,2.172046
0.826531,0.630913,4003,101320.654276,6.638720,2.120990
0.826531,0.637563,4004,101320.590484,6.660986,2.070278
0.826531,0.644213,4005,101320.533873,6.681825,2.019958
0.826531,0.650864,4006,101320.483980,6.701319,1.970079
0.826531,0.657514,4007,101320.440379,6.719523,1.920673
0.826531,0.664164,4008,101320.402618,6.736518,1.871778
0.826531,0.670814,4009,101320.370291,6.752359,1.823416
0.826531,0.677464,4010,101320.342969,6.767126,1.775613
0.826531,0.684115,4011,101320.320273,6.780868,1.728382
0.826531,0.690765,4012,101320.301806,6.793661,1.681738
0.826531,0.697415,4013,101320.287222,6.805548,1.635685
0.826531,0.704065,4014,101320.276159,6.816600,1.590232
0.826531,0.710716,4015,101320.268306,6.826859,1.545377
0.826531,0.717366,4016,101320.263340,6.836390,1.501122
0.826531,0.724016,4017,101320.260986,6.845229,1.457459
0.826531,0.730666,4018,101320.260957,6.853434,1.414385
0.826531,0.737316,4019,101320.263016,6.861036,1.371890
0.826531,0.743967,4020,101320.266909,6.868088,1.329965
0.826531,0.750617,4021,101320.272434,6.874617,1.288598
0.826531,0.757267,4022,101320.279370,6.880672,1.247778
0.826531,0.763917,4023,101320.287546,6.886274,1.207490
0.826531,0.770568,4024,101320.296772,6.891469,1.167722
0.826531,0.777218,4025,101320.306903,6.896271,1.128456
0.826531,0.783868,4026,101320.317778,6.900722,1.089680
0.826531,0.790518,4027,101320.329276,6.904832,1.051375
0.826531,0.797168,4028,101320.341259,6.908641,1.013528
0.826531,0.803819,4029,101320.353629,6.912156,0.976120
0.826531,0.810469,4030,101320.366267,6.915413,0.939137
0.826531,0.817119,4031,101320.379095,6.918415,0.902562
0.826531,0.823769,4032,101320.392011,6.921196,0.866378
0.826531,0.830419,4033,101320.404954,6.923755,0.830569
0.826531,0.837070,4034,101320.417836,6.926124,0.795119
0.826531,0.843720,4035,101320.430609,6.928300,0.760012
0.826531,0.850370,4036,101320.443200,6.930313,0.725233
0.826531,0.857020,4037,101320.455571,6.932157,0.690764
0.826531,0.863671,4038,101320.467660,6.933862,0.656593
0.826531,0.870321,4039,101320.479437,6.935418,0.622701
0.826531,0.876971,4040,101320.490851,6.936854,0.589076
0.826531,0.883621,4041,101320.501879,6.938160,0.555702
0.826531,0.890271,4042,101320.512476,6.939361,0.522565
0.826531,0.896922,4043,101320.522629,6.940447,0.489650
0.826531,0.903572,4044,101320.532296,6.941443,0.456944
0.826531,0.910222,4045,101320.541471,6.942335,0.424432
0.826531,0.916872,4046,101320.550115,6.943148,0.392101
0.826531,0.923523,4047,101320.558228,6.943867,0.359938
0.826531,0.930173,4048,101320.565775,6.944518,0.327930
0.826531,0.936823,4049,101320.572758,6.945084,0.296063
0.826531,0.943473,4050,101320.579147,6.945589,0.264325
0.826531,0.950123,4051,101320.584945,6.946016,0.232703
0.826531,0.956774,4052,101320.590130,6.946385,0.201189
0.826531,0.963424,4053,101320.594688,6.946662,0.169750
0.826531,0.970074,4054,101320.598647,6.946746,0.138437
0.826531,0.976724,4055,101320.601891,6.945760,0.107076
0.826531,0.983374,4056,101320.604654,6.937417,0.075998
0.826531,0.990025,4057,101320.606423,6.871884,0.044214
0.826531,0.996675,4058,101320.608086,6.748496,0.014414
0.846939,0.361944,4059,101329.772651,4.498549,2.948463
0.846939,0.368421,4060,101329.210895,4.385399,3.964453
0.846939,0.374899,4061,101329.014596,4.717080,3.426354
0.846939,0.381377,4062,101328.555557,4.645849,3.811024
0.846939,0.387854,4063,101328.272354,4.808416,3.559903
0.846939,0.394332,4064,101327.863350,4.814156,3.713107
0.846939,0.400810,4065,101327.536180,4.924831,3.607416
0.846939,0.407288,4066,101327.151046,4.968720,3.659684
0.846939,0.413765,4067,101326.802152,5.056009,3.612459
0.846939,0.420243,4068,101326.429089,5.117396,3.621213
0.846939,0.426721,4069,101326.071587,5.195017,3.593917
0.846939,0.433199,4070,101325.706265,5.263631,3.583520
0.846939,0.439676,4071,101325.348613,5.337550,3.560143
0.846939,0.446154,4072,101324.990978,5.408508,3.540043
0.846939,0.452632,4073,101324.639188,5.480701,3.514490
0.846939,0.459110,4074,101324.291526,5.551658,3.487970
0.846939,0.465587,4075,101323.950416,5.622337,3.458213
0.846939,0.472065,4076,101323.616083,5.691993,3.426353
0.846939,0.478543,4077,101323.289868,5.760670,3.391888
0.846939,0.485020,4078,101322.972497,5.828089,3.355136
0.846939,0.491498,4079,101322.664944,5.894101,3.316058
0.846939,0.497976,4080,101322.367964,5.958540,3.274814
0.846939,0.504454,4081,101322.082328,6.021231,3.231482
0.846939,0.510931,4082,101321.808661,6.082049,3.186212
0.846939,0.517409,4083,101321.547544,6.140858,3.139133
0.846939,0.523887,4084,101321.299418,6.197572,3.090413
0.846939,0.530365,4085,101321.064658,6.252085,3.040197
0.846939,0.536842,4086,101320.843499,6.304346,2.988660
0.846939,0.543320,4087,101320.636108,6.354288,2.935958
0.846939,0.549798,4088,101320.442514,6.401904,2.882268
0.846939,0.556275,4089,101320.262684,6.447164,2.827749
0.846939,0.562753,4090,101320.096459,6.490089,2.772565
0.846939,0.569231,4091,101319.943629,6.530678,2.716866
0.846939,0.575709,4092,101319.803874,6.568985,2.660805
0.846939,0.582186,4093,101319.676839,6.605040,2.604516
0.846939,0.588664,4094,101319.562076,6.638916,2.548137
0.846939,0.595142,4095,101319.459124,6.670660,2.491781
0.846939,0.601620,4096,101319.367442,6.700360,2.435564
0.846939,0.608097,4097,101319.286497,6.728082,2.379582
0.846939,0.614575,4098,101319.215696,6.753923,2.323930
0.846939,0.621053,4099,101319.154466,6.777956,2.268684
0.846939,0.627531,4100,101319.102192,6.800282,2.213918
0.846939,0.634008,4101,101319.058292,6.820976,2.159687
0.846939,0.640486,4102,101319.022156,6.840142,2.106048
0.846939,0.646964,4103,101318.993215,6.857855,2.053042
0.846939,0.653441,4104,101318.970883,6.874216,2.000706
0.846939,0.659919,4105,101318.954624,6.889296,1.949066
0.846939,0.666397,4106,101318.943891,6.903190,1.898146
0.846939,0.672875,4107,101318.938192,6.915964,1.847959
0.846939,0.679352,4108,101318.937025,6.927708,1.798519
0.846939,0.685830,4109,101318.939951,6.938482,1.749827
0.846939,0.692308,4110,101318.946519,6.948368,1.701889
0.846939,0.698786,4111,101318.956343,6.957418,1.654697
0.846939,0.705263,4112,101318.969027,6.965707,1.608249
0.846939,0.711741,4113,101318.984234,6.973279,1.562532
0.846939,0.718219,4114,101319.001622,6.980203,1.517540
0.846939,0.724696,4115,101319.020906,6.986518,1.473255
0.846939,0.731174,4116,101319.041790,6.992284,1.429665
0.846939,0.737652,4117,101319.064034,6.997531,1.386752
0.846939,0.744130,4118,101319.087388,7.002315,1.344499
0.846939,0.750607,4119,101319.111654,7.006660,1.302886
0.846939,0.757085,4120,101319.136619,7.010616,1.261896
0.846939,0.763563,4121,101319.162124,7.014202,1.221508
0.846939,0.770041,4122,101319.187990,7.017462,1.181703
0.846939,0.776518,4123,101319.214087,7.020411,1.142459
0.846939,0.782996,4124,101319.240268,7.023088,1.103757
0.846939,0.789474,4125,101319.266430,7.025503,1.065576
0.846939,0.795951,4126,101319.292449,7.027692,1.027898
0.846939,0.802429,4127,101319.318247,7.029661,0.990699
0.846939,0.808907,4128,101319.343721,7.031443,0.953963
0.846939,0.815385,4129,101319.368809,7.033041,0.917668
0.846939,0.821862,4130,101319.393428,7.034485,0.881797
0.846939,0.828340,4131,101319.417532,7.035774,0.846329
0.846939,0.834818,4132,101319.441051,7.036937,0.811247
0.846939,0.841296,4133,101319.463953,7.037971,0.776532
0.846939,0.847773,4134,101319.486178,7.038901,0.742168
0.846939,0.854251,4135,101319.507705,7.039722,0.708136
0.846939,0.860729,4136,101319.528485,7.040460,0.674420
0.846939,0.867207,4137,101319.548503,7.041107,0.641002
0.846939,0.873684,4138,101319.567719,7.041687,0.607869
0.846939,0.880162,4139,101319.586126,7.042191,0.575001
0.846939,0.886640,4140,101319.603687,7.042642,0.542387
0.846939,0.893117,4141,101319.620401,7.043028,0.510009
0.846939,0.899595,4142,101319.636237,7.043372,0.477854
0.846939,0.906073,4143,101319.651197,7.043662,0.445906
0.846939,0.912551,4144,101319.665253,7.043920,0.414152
0.846939,0.919028,4145,101319.678412,7.044131,0.382578
0.846939,0.925506,4146,101319.690648,7.044319,0.351172
0.846939,0.931984,4147,101319.701969,7.044467,0.319918
0.846939,0.938462,4148,101319.712352,7.044598,0.288806
0.846939,0.944939,4149,101319.721806,7.044694,0.257820
0.846939,0.951417,4150,101319.730307,7.044778,0.226950
0.846939,0.957895,4151,101319.737874,7.044826,0.196189
0.846939,0.964372,4152,101319.744463,7.044840,0.165501
0.846939,0.970850,4153,101319.750139,7.044631,0.134941
0.846939,0.977328,4154,101319.754753,7.043172,0.104328
0.846939,0.983806,4155,101319.758586,7.033360,0.074019
0.846939,0.990283,4156,101319.761057,6.965339,0.042985
0.846939,0.996761,4157,101319.763146,6.838340,0.014024
0.867347,0.379348,4158,101327.896942,4.683359,3.128949
0.867347,0.385649,4159,101327.267140,4.558892,4.187722
0.867347,0.391950,4160,101327.041358,4.908215,3.639568
0.867347,0.398251,4161,101326.530740,4.841209,4.022261
0.867347,0.404552,4162,101326.207288,5.011181,3.774813
0.867347,0.410853,4163,101325.752710,5.025942,3.919499
0.867347,0.417154,4164,101325.382492,5.142812,3.816781
0.867347,0.423455,4165,101324.954425,5.195978,3.861388
0.867347,0.429756,4166,101324.563411,5.290060,3.813506
0.867347,0.436057,4167,101324.149999,5.360030,3.815679
0.867347,0.442358,4168,101323.753480,5.444842,3.784667
0.867347,0.448659,4169,101323.351655,5.521227,3.767711
0.867347,0.454960,4170,101322.959835,5.602133,3.738455
0.867347,0.461261,4171,101322.571211,5.679946,3.711089
0.867347,0.467562,4172,101322.191725,5.758382,3.678107
0.867347,0.473863,4173,101321.820219,5.835078,3.643377
0.867347,0.480165,4174,101321.459330,5.910850,3.605046
0.867347,0.486466,4175,101321.109649,5.984893,3.564117
0.867347,0.492767,4176,101320.772684,6.057233,3.520277
0.867347,0.499068,4177,101320.449375,6.127512,3.473858
0.867347,0.505369,4178,101320.140747,6.195605,3.424952
0.867347,0.511670,4179,101319.847623,6.261288,3.373769
0.867347,0.517971,4180,101319.570691,6.324438,3.320505
0.867347,0.524272,4181,101319.310506,6.384907,3.265367
0.867347,0.530573,4182,101319.067439,6.442626,3.208587
0.867347,0.536874,4183,101318.841741,6.497509,3.150379
0.867347,0.543175,4184,101318.633473,6.549534,3.090976
0.867347,0.549476,4185,101318.442592,6.598668,3.030589
0.867347,0.555777,4186,101318.268878,6.644940,2.969441
0.867347,0.562078,4187,101318.112025,6.688367,2.907729
0.867347,0.568379,4188,101317.971579,6.729015,2.845656
0.867347,0.574680,4189,101317.847025,6.766934,2.783395
0.867347,0.580981,4190,101317.737724,6.802223,2.721122
0.867347,0.587282,4191,101317.643011,6.834960,2.658984
0.867347,0.593583,4192,101317.562125,6.865264,2.597126
0.867347,0.599884,4193,101317.494304,6.893229,2.535668
0.867347,0.606185,4194,101317.438722,6.918984,2.474724
0.867347,0.612486,4195,101317.394573,6.942633,2.414384
0.867347,0.618787,4196,101317.361011,6.964311,2.354736
0.867347,0.625088,4197,101317.337233,6.984123,2.295844
0.867347,0.631389,4198,101317.322410,7.002200,2.237769
0.867347,0.637690,4199,101317.315774,7.018645,2.180554
0.867347,0.643991,4200,101317.316545,7.033584,2.124237
0.867347,0.650292,4201,101317.324009,7.047112,2.068842
0.867347,0.656594,4202,101317.337454,7.059349,2.014390
0.867347,0.662895,4203,101317.356239,7.070380,1.960890
0.867347,0.669196,4204,101317.379726,7.080312,1.908347
0.867347,0.675497,4205,101317.407354,7.089222,1.856758
0.867347,0.681798,4206,101317.438564,7.097207,1.806120
0.867347,0.688099,4207,101317.472873,7.104334,1.756418
0.867347,0.694400,4208,101317.509804,7.110689,1.707641
0.867347,0.700701,4209,101317.548948,7.116328,1.659769
0.867347,0.707002,4210,101317.589902,7.121326,1.612785
0.867347,0.713303,4211,101317.632327,7.125730,1.566665
0.867347,0.719604,4212,101317.675887,7.129607,1.521387
0.867347,0.725905,4213,101317.720307,7.132996,1.476924
0.867347,0.732206,4214,101317.765309,7.135955,1.433255
0.867347,0.738507,4215,101317.810673,7.138513,1.390350
0.867347,0.744808,4216,101317.856173,7.140722,1.348185
0.867347,0.751109,4217,101317.901636,7.142605,1.306732
0.867347,0.757410,4218,101317.946878,7.144207,1.265965
0.867347,0.763711,4219,101317.991767,7.145545,1.225858
0.867347,0.770012,4220,101318.036154,7.146660,1.186385
0.867347,0.776313,4221,101318.079942,7.147562,1.147520
0.867347,0.782614,4222,101318.123010,7.148289,1.109238
0.867347,0.788915,4223,101318.165288,7.148846,1.071514
0.867347,0.795216,4224,101318.206680,7.149266,1.034326
0.867347,0.801517,4225,101318.247136,7.149551,0.997646
0.867347,0.807818,4226,101318.286582,7.149732,0.961456
0.867347,0.814119,4227,101318.324983,7.149808,0.925731
0.867347,0.820420,4228,101318.362282,7.149806,0.890450
0.867347,0.826722,4229,101318.398457,7.149724,0.855592
0.867347,0.833023,4230,101318.433463,7.149586,0.821138
0.867347,0.839324,4231,101318.467290,7.149387,0.787066
0.867347,0.845625,4232,101318.499900,7.149151,0.753358
0.867347,0.851926,4233,101318.531292,7.148869,0.719995
0.867347,0.858227,4234,101318.561436,7.148566,0.686961
0.867347,0.864528,4235,101318.590338,7.148230,0.654235
0.867347,0.870829,4236,101318.617972,7.147884,0.621804
0.867347,0.877130,4237,101318.644348,7.147517,0.589649
0.867347,0.883431,4238,101318.669445,7.147151,0.557755
0.867347,0.889732,4239,101318.693276,7.146772,0.526107
0.867347,0.896033,4240,101318.715823,7.146403,0.494689
0.867347,0.902334,4241,101318.737100,7.146027,0.463487
0.867347,0.908635,4242,101318.757093,7.145668,0.432487
0.867347,0.914936,4243,101318.775816,7.145308,0.401675
0.867347,0.921237,4244,101318.793255,7.144970,0.371037
0.867347,0.927538,4245,101318.809428,7.144637,0.340561
0.867347,0.933839,4246,101318.824318,7.144331,0.310234
0.867347,0.940140,4247,101318.837944,7.144032,0.280042
0.867347,0.946441,4248,101318.850290,7.143764,0.249975
0.867347,0.952742,4249,101318.861371,7.143505,0.220019
0.867347,0.959043,4250,101318.871179,7.143273,0.190168
0.867347,0.965344,4251,101318.879707,7.143010,0.160388
0.867347,0.971645,4252,101318.886997,7.142522,0.130738
0.867347,0.977946,4253,101318.892924,7.140498,0.101028
0.867347,0.984247,4254,101318.897756,7.129086,0.071643
0.867347,0.990548,4255,101318.900906,7.058422,0.041514
0.867347,0.996849,4256,101318.903387,6.927732,0.013555
0.887755,0.397167,4257,101325.633207,4.904047,3.336684
0.887755,0.403287,4258,101324.913887,4.769583,4.437150
0.887755,0.409407,4259,101324.647652,5.137364,3.883959
0.887755,0.415527,4260,101324.069886,5.079398,4.257234
0.887755,0.421647,4261,101323.692207,5.257472,4.018347
0.887755,0.427767,4262,101323.178506,5.285934,4.148713
0.887755,0.433888,4263,101322.751584,5.410462,4.050551
0.887755,0.440008,4264,101322.268660,5.476738,4.083349
0.887755,0.446128,4265,101321.824019,5.579566,4.033812
0.887755,0.452248,4266,101321.360872,5.661052,4.025826
0.887755,0.458368,4267,101320.917335,5.754908,3.988489
0.887755,0.464488,4268,101320.473421,5.841072,3.961296
0.887755,0.470608,4269,101320.044047,5.930220,3.922625
0.887755,0.476728,4270,101319.623737,6.015893,3.884047
0.887755,0.482849,4271,101319.218559,6.100927,3.839648
0.887755,0.488969,4272,101318.828052,6.183303,3.792631
0.887755,0.495089,4273,101318.455087,6.263507,3.741664
0.887755,0.501209,4274,101318.100532,6.340841,3.687713
0.887755,0.507329,4275,101317.765999,6.415216,3.630684
0.887755,0.513449,4276,101317.452390,6.486348,3.571032
0.887755,0.519569,4277,101317.160623,6.554083,3.508981
0.887755,0.525690,4278,101316.891234,6.618292,3.444884
0.887755,0.531810,4279,101316.644596,6.678879,3.379036
0.887755,0.537930,4280,101316.420786,6.735815,3.311767
0.887755,0.544050,4281,101316.219702,6.789082,3.243375
0.887755,0.550170,4282,101316.040989,6.838727,3.174165
0.887755,0.556290,4283,101315.884145,6.884796,3.104407
0.887755,0.562410,4284,101315.748457,6.927391,3.034369
0.887755,0.568530,4285,101315.633114,6.966611,2.964285
0.887755,0.574651,4286,101315.537141,7.002600,2.894381
0.887755,0.580771,4287,101315.459516,7.035487,2.824846
0.887755,0.586891,4288,101315.399104,7.065441,2.755858
0.887755,0.593011,4289,101315.354764,7.092609,2.687563
0.887755,0.599131,4290,101315.325287,7.117171,2.620096
0.887755,0.605251,4291,101315.309501,7.139283,2.553561
0.887755,0.611371,4292,101315.306197,7.159123,2.488053
0.887755,0.617492,4293,101315.314234,7.176841,2.423640
0.887755,0.623612,4294,101315.332462,7.192611,2.360383
0.887755,0.629732,4295,101315.359814,7.206575,2.298319
0.887755,0.635852,4296,101315.395238,7.218894,2.237482
0.887755,0.641972,4297,101315.437775,7.229694,2.177884
0.887755,0.648092,4298,101315.486488,7.239122,2.119536
0.887755,0.654212,4299,101315.540540,7.247290,2.062434
0.887755,0.660333,4300,101315.599120,7.254328,2.006570
0.887755,0.666453,4301,101315.661517,7.260333,1.951928
0.887755,0.672573,4302,101315.727043,7.265417,1.898489
0.887755,0.678693,4303,101315.795110,7.269663,1.846224
0.887755,0.684813,4304,101315.865147,7.273168,1.795109
0.887755,0.690933,4305,101315.936675,7.275999,1.745108
0.887755,0.697053,4306,101316.009229,7.278240,1.696192
0.887755,0.703173,4307,101316.082430,7.279947,1.648323
0.887755,0.709294,4308,101316.155906,7.281190,1.601468
0.887755,0.715414,4309,101316.229361,7.282011,1.555588
0.887755,0.721534,4310,101316.302502,7.282473,1.510648
0.887755,0.727654,4311,101316.375106,7.282608,1.466610
0.887755,0.733774,4312,101316.446943,7.282470,1.423439
0.887755,0.739894,4313,101316.517849,7.282081,1.381099
0.887755,0.746014,4314,101316.587650,7.281488,1.339556
0.887755,0.752135,4315,101316.656229,7.280707,1.298774
0.887755,0.758255,4316,101316.723454,7.279777,1.258722
0.887755,0.764375,4317,101316.789245,7.278710,1.219364
0.887755,0.770495,4318,101316.853506,7.277539,1.180673
0.887755,0.776615,4319,101316.916186,7.276272,1.142615
0.887755,0.782735,4320,101316.977215,7.274938,1.105163
0.887755,0.788855,4321,101317.036566,7.273539,1.068288
0.887755,0.794975,4322,101317.094188,7.272102,1.031963
0.887755,0.801096,4323,101317.150073,7.270626,0.996162
0.887755,0.807216,4324,101317.204184,7.269136,0.960860
0.887755,0.813336,4325,101317.256525,7.267628,0.926032
0.887755,0.819456,4326,101317.307073,7.266123,0.891656
0.887755,0.825576,4327,101317.355841,7.264617,0.857708
0.887755,0.831696,4328,101317.402813,7.263130,0.824168
0.887755,0.837816,4329,101317.448009,7.261654,0.791015
0.887755,0.843937,4330,101317.491418,7.260208,0.758229
0.887755,0.850057,4331,101317.533066,7.258783,0.725790
0.887755,0.856177,4332,101317.572945,7.257399,0.693681
0.887755,0.862297,4333,101317.611084,7.256043,0.661883
0.887755,0.868417,4334,101317.647479,7.254735,0.630381
0.887755,0.874537,4335,101317.682158,7.253461,0.599156
0.887755,0.880657,4336,101317.715119,7.252242,0.568194
0.887755,0.886778,4337,101317.746392,7.251062,0.537478
0.887755,0.892898,4338,101317.775974,7.249941,0.506995
0.887755,0.899018,4339,101317.803894,7.248863,0.476729
0.887755,0.905138,4340,101317.830151,7.247848,0.446668
0.887755,0.911258,4341,101317.854773,7.246878,0.416795
0.887755,0.917378,4342,101317.877756,7.245974,0.387101
0.887755,0.923498,4343,101317.899128,7.245117,0.357570
0.887755,0.929618,4344,101317.918885,7.244330,0.328192
0.887755,0.935739,4345,101317.937053,7.243590,0.298954
0.887755,0.941859,4346,101317.953625,7.242923,0.269844
0.887755,0.947979,4347,101317.968625,7.242304,0.240851
0.887755,0.954099,4348,101317.982045,7.241756,0.211963
0.887755,0.960219,4349,101317.993912,7.241245,0.183175
0.887755,0.966339,4350,101318.004194,7.240745,0.154454
0.887755,0.972459,4351,101318.012968,7.239940,0.125860
0.887755,0.978580,4352,101318.020078,7.237300,0.097202
0.887755,0.984700,4353,101318.025836,7.224091,0.068887
0.887755,0.990820,4354,101318.029591,7.150672,0.039811
0.887755,0.996940,4355,101318.032449,7.016152,0.013006
0.908163,0.415400,4356,101322.828558,5.175510,3.582122
0.908163,0.421335,4357,101321.985998,5.033938,4.721190
0.908163,0.427270,4358,101321.661099,5.421760,4.170399
0.908163,0.433205,4359,101320.991807,5.380496,4.523490
0.908163,0.439140,4360,101320.537613,5.568818,4.298724
0.908163,0.445075,4361,101319.944018,5.617956,4.406629
0.908163,0.451010,4362,101319.440115,5.753320,4.313158
0.908163,0.456945,4363,101318.885711,5.838031,4.327715
0.908163,0.462880,4364,101318.372789,5.952793,4.272942
0.908163,0.468815,4365,101317.849800,6.049270,4.248528
0.908163,0.474750,4366,101317.352794,6.154270,4.199253
0.908163,0.480685,4367,101316.865443,6.251684,4.155221
0.908163,0.486620,4368,101316.401885,6.349444,4.100669
0.908163,0.492555,4369,101315.958563,6.442406,4.044197
0.908163,0.498490,4370,101315.541354,6.532518,3.981925
0.908163,0.504425,4371,101315.150527,6.618129,3.916371
0.908163,0.510360,4372,101314.788725,6.699552,3.846964
0.908163,0.516295,4373,101314.456778,6.776228,3.774656
0.908163,0.522230,4374,101314.155769,6.848154,3.699715
0.908163,0.528165,4375,101313.886057,6.915164,3.622719
0.908163,0.534100,4376,101313.647718,6.977285,3.544102
0.908163,0.540035,4377,101313.440420,7.034528,3.464325
0.908163,0.545970,4378,101313.263482,7.087007,3.383810
0.908163,0.551905,4379,101313.115952,7.134844,3.302943
0.908163,0.557840,4380,101312.996585,7.178229,3.222085
0.908163,0.563776,4381,101312.903973,7.217347,3.141548
0.908163,0.569711,4382,101312.836500,7.252437,3.061616
0.908163,0.575646,4383,101312.792477,7.283720,2.982527
0.908163,0.581581,4384,101312.770098,7.311456,2.904494
0.908163,0.587516,4385,101312.767559,7.335883,2.827682
0.908163,0.593451,4386,101312.783010,7.357260,2.752239
0.908163,0.599386,4387,101312.814666,7.375820,2.678269
0.908163,0.605321,4388,101312.860747,7.391814,2.605863
0.908163,0.611256,4389,101312.919584,7.405457,2.535078
0.908163,0.617191,4390,101312.989548,7.416980,2.465959
0.908163,0.623126,4391,101313.069141,7.426577,2.398521
0.908163,0.629061,4392,101313.156929,7.434453,2.332777
0.908163,0.634996,4393,101313.251620,7.440775,2.268714
0.908163,0.640931,4394,101313.351990,7.445724,2.206318
0.908163,0.646866,4395,101313.456962,7.449442,2.145557
0.908163,0.652801,4396,101313.565521,7.452080,2.086400
0.908163,0.658736,4397,101313.676793,7.453757,2.028801
0.908163,0.664671,4398,101313.789959,7.454602,1.972718
0.908163,0.670606,4399,101313.904329,7.454709,1.918099
0.908163,0.676541,4400,101314.019258,7.454186,1.864895
0.908163,0.682476,4401,101314.134218,7.453107,1.813049
0.908163,0.688411,4402,101314.248714,7.451562,1.762511
0.908163,0.694346,4403,101314.362351,7.449608,1.713224
0.908163,0.700281,4404,101314.474757,7.447320,1.665138
0.908163,0.706216,4405,101314.585651,7.444739,1.618196
0.908163,0.712151,4406,101314.694761,7.441928,1.572349
0.908163,0.718086,4407,101314.801894,7.438916,1.527546
0.908163,0.724021,4408,101314.906857,7.435755,1.483738
0.908163,0.729956,4409,101315.009527,7.432465,1.440877
0.908163,0.735891,4410,101315.109773,7.429089,1.398919
0.908163,0.741826,4411,101315.207525,7.425642,1.357819
0.908163,0.747761,4412,101315.302697,7.422157,1.317537
0.908163,0.753696,4413,101315.395261,7.418642,1.278030
0.908163,0.759631,4414,101315.485166,7.415128,1.239263
0.908163,0.765566,4415,101315.572412,7.411617,1.201196
0.908163,0.771501,4416,101315.656974,7.408135,1.163797
0.908163,0.777436,4417,101315.738873,7.404680,1.127031
0.908163,0.783372,4418,101315.818101,7.401277,1.090868
0.908163,0.789307,4419,101315.894693,7.397919,1.055276
0.908163,0.795242,4420,101315.968655,7.394629,1.020228
0.908163,0.801177,4421,101316.040031,7.391398,0.985695
0.908163,0.807112,4422,101316.108833,7.388246,0.951652
0.908163,0.813047,4423,101316.175114,7.385163,0.918074
0.908163,0.818982,4424,101316.238889,7.382168,0.884938
0.908163,0.824917,4425,101316.300212,7.379250,0.852220
0.908163,0.830852,4426,101316.359104,7.376427,0.819899
0.908163,0.836787,4427,101316.415618,7.373685,0.787955
0.908163,0.842722,4428,101316.469776,7.371043,0.756368
0.908163,0.848657,4429,101316.521632,7.368485,0.725119
0.908163,0.854592,4430,101316.571206,7.366029,0.694190
0.908163,0.860527,4431,101316.618550,7.363659,0.663563
0.908163,0.866462,4432,101316.663683,7.361395,0.633224
0.908163,0.872397,4433,101316.706657,7.359218,0.603153
0.908163,0.878332,4434,101316.747487,7.357147,0.573339
0.908163,0.884267,4435,101316.786222,7.355165,0.543763
0.908163,0.890202,4436,101316.822876,7.353289,0.514415
0.908163,0.896137,4437,101316.857495,7.351502,0.485278
0.908163,0.902072,4438,101316.890090,7.349822,0.456341
0.908163,0.908007,4439,101316.920704,7.348230,0.427589
0.908163,0.913942,4440,101316.949345,7.346746,0.399012
0.908163,0.919877,4441,101316.976053,7.345349,0.370596
0.908163,0.925812,4442,101317.000832,7.344061,0.342330
0.908163,0.931747,4443,101317.023721,7.342858,0.314204
0.908163,0.937682,4444,101317.044720,7.341764,0.286205
0.908163,0.943617,4445,101317.063864,7.340755,0.258324
0.908163,0.949552,4446,101317.081152,7.339854,0.230550
0.908163,0.955487,4447,101317.096612,7.339033,0.202872
0.908163,0.961422,4448,101317.110246,7.338300,0.175287
0.908163,0.967357,4449,101317.122060,7.337555,0.147762
0.908163,0.973292,4450,101317.132103,7.336446,0.120362
0.908163,0.979227,4451,101317.140251,7.333070,0.092892
0.908163,0.985162,4452,101317.146795,7.317918,0.065780
0.908163,0.991097,4453,101317.151087,7.241558,0.037895
0.908163,0.997032,4454,101317.154264,7.103097,0.012385
0.928571,0.434047,4455,101319.227009,5.524980,3.883341
0.928571,0.439793,4456,101318.202491,5.383872,5.054124
0.928571,0.445539,4457,101317.785665,5.795126,4.516571
0.928571,0.451285,4458,101316.982659,5.784619,4.832734
0.928571,0.457030,4459,101316.413964,5.988545,4.626458
0.928571,0.462776,4460,101315.707367,6.069636,4.698726
0.928571,0.468522,4461,101315.097190,6.221537,4.604831
0.928571,0.474267,4462,101314.451054,6.331505,4.589279
0.928571,0.480013,4463,101313.856844,6.461532,4.519096
0.928571,0.485759,4464,101313.271514,6.575071,4.466270
0.928571,0.491504,4465,101312.728112,6.690703,4.393327
0.928571,0.497250,4466,101312.215023,6.797005,4.320845
0.928571,0.502996,4467,101311.744858,6.899009,4.239338
0.928571,0.508742,4468,101311.315601,6.993316,4.154827
0.928571,0.514487,4469,101310.931925,7.081150,4.065560
0.928571,0.520233,4470,101310.593660,7.161635,3.973639
0.928571,0.525979,4471,101310.301929,7.235130,3.879246
0.928571,0.531724,4472,101310.056023,7.301580,3.783419
0.928571,0.537470,4473,101309.855119,7.361257,3.686705
0.928571,0.543216,4474,101309.697527,7.414412,3.589787
0.928571,0.548962,4475,101309.581232,7.461376,3.493176
0.928571,0.554707,4476,101309.503747,7.502521,3.397362
0.928571,0.560453,4477,101309.462365,7.538230,3.302734
0.928571,0.566199,4478,101309.454141,7.568919,3.209634
0.928571,0.571944,4479,101309.476069,7.594985,3.118328
0.928571,0.577690,4480,101309.525065,7.616846,3.029034
0.928571,0.583436,4481,101309.598123,7.634883,2.941911
